time_s,emg,piezo,straining,vocal_resonance,phonation,breath_support
0.4787,781,544,1,0,0,0
0.4788,783,544,1,0,0,0
0.4827,782,544,1,0,0,0
0.4827,772,543,1,0,0,0
0.4828,771,544,1,0,0,0
0.4828,771,543,1,0,0,0
0.4868,771,542,1,0,0,0
0.4868,772,543,1,0,0,0
0.4869,810,543,1,0,0,0
0.4870,776,544,1,0,0,0
0.4870,771,544,1,0,0,0
0.4909,772,543,1,0,0,0
0.4910,772,543,1,0,0,0
0.4911,772,543,1,0,0,0
0.4911,771,542,1,0,0,0
0.4950,809,543,1,0,0,0
0.4951,775,543,1,0,0,0
0.4952,772,542,1,0,0,0
0.4953,772,544,1,0,0,0
0.4992,810,544,1,0,0,0
0.4992,776,544,1,0,0,0
0.4993,771,543,1,0,0,0
0.4994,771,543,1,0,0,0
0.5032,810,544,1,0,0,0
0.5033,776,544,1,0,0,0
0.5034,772,542,1,0,0,0
0.5034,772,541,1,0,0,0
0.5073,772,542,1,0,0,0
0.5074,771,542,1,0,0,0
0.5075,771,542,1,0,0,0
0.5075,810,542,1,0,0,0
0.5114,775,542,1,0,0,0
0.5115,772,541,1,0,0,0
0.5116,772,541,1,0,0,0
0.5117,770,542,1,0,0,0
0.5155,790,541,1,0,0,0
0.5156,783,541,1,0,0,0
0.5157,783,542,1,0,0,0
0.5157,782,543,1,0,0,0
0.5196,782,542,1,0,0,0
0.5197,782,542,1,0,0,0
0.5198,781,542,1,0,0,0
0.5199,783,543,1,0,0,0
0.5237,782,541,1,0,0,0
0.5238,782,541,1,0,0,0
0.5239,782,542,1,0,0,0
0.5239,772,542,1,0,0,0
0.5278,772,542,1,0,0,0
0.5279,772,543,1,0,0,0
0.5279,771,542,1,0,0,0
0.5280,771,543,1,0,0,0
0.5319,809,543,1,0,0,0
0.5319,778,542,1,0,0,0
0.5320,771,542,1,0,0,0
0.5321,772,542,1,0,0,0
0.5322,772,541,1,0,0,0
0.5360,771,542,1,0,0,0
0.5361,771,541,1,0,0,0
0.5361,809,542,1,0,0,0
0.5362,775,543,1,0,0,0
0.5401,772,543,1,0,0,0
0.5402,771,543,1,0,0,0
0.5402,771,543,1,0,0,0
0.5403,772,543,1,0,0,0
0.5442,772,542,1,0,0,0
0.5443,772,543,1,0,0,0
0.5443,771,543,1,0,0,0
0.5444,771,542,1,0,0,0
0.5483,772,542,1,0,0,0
0.5483,770,542,1,0,0,0
0.5484,772,542,1,0,0,0
0.5485,771,543,1,0,0,0
0.5524,771,542,1,0,0,0
0.5524,810,542,1,0,0,0
0.5525,776,541,1,0,0,0
0.5526,772,540,1,0,0,0
0.5565,772,539,1,0,0,0
0.5566,772,541,1,0,0,0
0.5566,781,540,1,0,0,0
0.5567,783,540,1,0,0,0
0.5606,782,540,1,0,0,0
0.5607,782,539,1,0,0,0
0.5608,782,539,1,0,0,0
0.5608,781,541,1,0,0,0
0.5647,783,541,1,0,0,0
0.5648,782,540,1,0,0,0
0.5648,782,540,1,0,0,0
0.5649,782,541,1,0,0,0
0.5688,771,539,1,0,0,0
0.5688,772,540,1,0,0,0
0.5689,772,541,1,0,0,0
0.5690,771,540,1,0,0,0
0.5728,771,541,1,0,0,0
0.5729,772,540,1,0,0,0
0.5730,772,539,1,0,0,0
0.5731,772,540,1,0,0,0
0.5769,771,540,1,0,0,0
0.5770,771,540,1,0,0,0
0.5770,772,540,1,0,0,0
0.5771,772,540,1,0,0,0
0.5772,810,540,1,0,0,0
0.5810,773,539,1,0,0,0
0.5811,772,540,1,0,0,0
0.5812,772,541,1,0,0,0
0.5812,809,540,1,0,0,0
0.5851,779,539,1,0,0,0
0.5852,772,539,1,0,0,0
0.5853,772,539,1,0,0,0
0.5854,809,539,1,0,0,0
0.5892,777,539,1,0,0,0
0.5893,772,538,1,0,0,0
0.5894,772,539,1,0,0,0
0.5894,771,539,1,0,0,0
0.5933,771,539,1,0,0,0
0.5934,772,539,1,0,0,0
0.5935,772,540,1,0,0,0
0.5935,772,540,1,0,0,0
0.5974,771,540,1,0,0,0
0.5975,771,540,1,0,0,0
0.5976,810,541,1,0,0,0
0.5976,773,540,1,0,0,0
0.6015,782,540,1,0,0,0
0.6016,782,540,1,0,0,0
0.6017,781,540,1,0,0,0
0.6017,783,539,1,0,0,0
0.6056,782,556,1,0,0,0
0.6057,781,541,1,0,0,0
0.6058,782,539,1,0,0,0
0.6059,782,540,1,0,0,0
0.6097,782,540,1,0,0,0
0.6098,781,539,1,0,0,0
0.6099,771,539,1,0,0,0
0.6100,772,539,1,0,0,0
0.6138,772,539,1,0,0,0
0.6139,772,539,1,0,0,0
0.6139,771,539,1,0,0,0
0.6140,809,540,1,0,0,0
0.6179,778,540,1,0,0,0
0.6180,771,540,1,0,0,0
0.6180,771,541,1,0,0,0
0.6181,772,539,1,0,0,0
0.6182,772,540,1,0,0,0
0.6220,771,540,1,0,0,0
0.6221,809,540,1,0,0,0
0.6221,775,539,1,0,0,0
0.6222,772,539,1,0,0,0
0.6262,772,538,1,0,0,0
0.6263,810,539,1,0,0,0
0.6263,776,539,1,0,0,0
0.6264,771,539,1,0,0,0
0.6302,771,539,1,0,0,0
0.6302,810,540,1,0,0,0
0.6303,776,540,1,0,0,0
0.6303,771,540,1,0,0,0
0.6343,772,540,1,0,0,0
0.6344,772,540,1,0,0,0
0.6344,771,541,1,0,0,0
0.6345,771,540,1,0,0,0
0.6384,810,541,1,0,0,0
0.6385,775,540,1,0,0,0
0.6385,772,540,1,0,0,0
0.6386,772,541,1,0,0,0
0.6425,771,542,1,0,0,0
0.6425,790,542,1,0,0,0
0.6426,783,542,1,0,0,0
0.6427,783,541,1,0,0,0
0.6466,782,541,1,0,0,0
0.6467,782,542,1,0,0,0
0.6467,782,541,1,0,0,0
0.6468,781,541,1,0,0,0
0.6507,783,542,1,0,0,0
0.6508,782,541,1,0,0,0
0.6508,782,541,1,0,0,0
0.6509,782,541,1,0,0,0
0.6548,772,541,1,0,0,0
0.6549,772,541,1,0,0,0
0.6549,772,541,1,0,0,0
0.6550,771,541,1,0,0,0
0.6588,771,541,1,0,0,0
0.6589,809,540,1,0,0,0
0.6590,778,540,1,0,0,0
0.6591,772,540,1,0,0,0
0.6629,772,540,1,0,0,0
0.6630,772,540,1,0,0,0
0.6631,771,540,1,0,0,0
0.6632,771,542,1,0,0,0
0.6632,809,542,1,0,0,0
0.6670,775,541,1,0,0,0
0.6671,772,542,1,0,0,0
0.6672,771,541,1,0,0,0
0.6673,771,540,1,0,0,0
0.6711,772,541,1,0,0,0
0.6712,772,540,1,0,0,0
0.6713,772,541,1,0,0,0
0.6714,771,541,1,0,0,0
0.6752,771,541,1,0,0,0
0.6753,771,540,1,0,0,0
0.6754,770,539,1,0,0,0
0.6755,772,540,1,0,0,0
0.6793,771,541,1,0,0,0
0.6794,771,540,1,0,0,0
0.6795,810,541,1,0,0,0
0.6796,776,541,1,0,0,0
0.6834,771,541,1,0,0,0
0.6835,772,542,1,0,0,0
0.6836,772,542,1,0,0,0
0.6836,781,540,1,0,0,0
0.6875,783,541,1,0,0,0
0.6876,782,542,1,0,0,0
0.6877,782,542,1,0,0,0
0.6878,782,542,1,0,0,0
0.6916,781,542,1,0,0,0
0.6917,783,542,1,0,0,0
0.6918,782,541,1,0,0,0
0.6919,782,541,1,0,0,0
0.6957,782,542,1,0,0,0
0.6958,772,541,1,0,0,0
0.6959,772,542,1,0,0,0
0.6960,772,542,1,0,0,0
0.6998,771,542,1,0,0,0
0.6999,771,543,1,0,0,0
0.7000,771,542,1,0,0,0
0.7001,772,542,1,0,0,0
0.7039,772,542,1,0,0,0
0.7040,771,541,1,0,0,0
0.7040,771,542,1,0,0,0
0.7041,772,542,1,0,0,0
0.7080,772,541,1,0,0,0
0.7080,810,542,1,0,0,0
0.7081,773,541,1,0,0,0
0.7082,772,541,1,0,0,0
0.7083,772,543,1,0,0,0
0.7121,809,543,1,0,0,0
0.7122,779,542,1,0,0,0
0.7123,772,541,1,0,0,0
0.7124,772,541,1,0,0,0
0.7162,809,542,1,0,0,0
0.7163,777,542,1,0,0,0
0.7163,772,541,1,0,0,0
0.7164,772,542,1,0,0,0
0.7203,771,542,1,0,0,0
0.7203,771,542,1,0,0,0
0.7204,771,542,1,0,0,0
0.7205,772,543,1,0,0,0
0.7244,772,542,1,0,0,0
0.7244,771,542,1,0,0,0
0.7245,771,543,1,0,0,0
0.7246,810,543,1,0,0,0
0.7285,773,542,1,0,0,0
0.7285,782,544,1,0,0,0
0.7286,782,544,1,0,0,0
0.7287,781,544,1,0,0,0
0.7326,783,544,1,0,0,0
0.7327,782,560,1,0,0,0
0.7327,783,543,1,0,0,0
0.7328,783,543,1,0,0,0
0.7367,782,543,1,0,0,0
0.7367,782,542,1,0,0,0
0.7368,782,543,1,0,0,0
