time_s,emg,piezo,straining,vocal_resonance,phonation,breath_support
0.0279,782,512,1,0,0,0
0.0279,783,512,1,0,0,0
0.0279,782,512,1,0,0,0
0.0279,782,512,1,0,0,0
0.0280,782,512,1,0,0,0
0.0280,782,512,1,0,0,0
0.0280,783,512,1,0,0,0
0.0280,783,512,1,0,0,0
0.0281,782,512,1,0,0,0
0.0281,772,512,1,0,0,0
0.0281,772,512,1,0,0,0
0.0281,771,512,1,0,0,0
0.0282,771,512,1,0,0,0
0.0282,772,511,1,0,0,0
0.0282,810,511,1,0,0,0
0.0282,778,512,1,0,0,0
0.0283,771,511,1,0,0,0
0.0283,771,512,1,0,0,0
0.0283,772,512,1,0,0,0
0.0284,772,512,1,0,0,0
0.0284,772,511,1,0,0,0
0.0284,809,512,1,0,0,0
0.0284,775,512,1,0,0,0
0.0285,772,512,1,0,0,0
0.0285,772,512,1,0,0,0
0.0285,771,511,1,0,0,0
0.0285,771,511,1,0,0,0
0.0286,771,512,1,0,0,0
0.0286,772,512,1,0,0,0
0.0286,772,512,1,0,0,0
0.0286,772,512,1,0,0,0
0.0287,771,512,1,0,0,0
0.0287,810,512,1,0,0,0
0.0287,775,512,1,0,0,0
0.0287,771,512,1,0,0,0
0.0288,771,512,1,0,0,0
0.0288,770,512,1,0,0,0
0.0288,772,512,1,0,0,0
0.0288,771,512,1,0,0,0
0.0289,771,511,1,0,0,0
0.0289,772,512,1,0,0,0
0.0289,783,512,1,0,0,0
0.0289,782,512,1,0,0,0
0.0290,782,512,1,0,0,0
0.0290,782,512,1,0,0,0
0.0290,783,512,1,0,0,0
0.0290,782,512,1,0,0,0
0.0291,782,512,1,0,0,0
0.0291,782,512,1,0,0,0
0.0291,782,512,1,0,0,0
0.0292,783,512,1,0,0,0
0.0292,771,512,1,0,0,0
0.0292,771,512,1,0,0,0
0.0292,772,512,1,0,0,0
0.0292,772,512,1,0,0,0
0.0293,772,512,1,0,0,0
0.0293,771,512,1,0,0,0
0.0293,771,512,1,0,0,0
